departure date,arrival date,train type,price,train class,fare
2019-05-31 09:50:00,2019-05-31 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-31 10:40:00,2019-05-31 12:32:00,AVE,33.65,Turista,Promo
2019-05-31 12:40:00,2019-05-31 14:20:00,AVE,45.3,Turista,Promo
2019-05-31 14:10:00,2019-05-31 15:48:00,AVE,45.3,Turista,Promo
2019-05-31 14:50:00,2019-05-31 22:04:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-31 15:10:00,2019-05-31 17:03:00,AVE,39.45,Turista,Promo
2019-05-31 16:15:00,2019-05-31 17:55:00,AVE,45.3,Turista,Promo
2019-05-31 17:10:00,2019-05-31 18:50:00,AVE,57.75,Turista,Promo
2019-05-31 17:30:00,2019-05-31 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
2019-05-31 18:10:00,2019-05-31 19:57:00,AVE,45.3,Turista,Promo
2019-05-31 19:40:00,2019-05-31 21:23:00,AVE,39.45,Turista,Promo
2019-05-31 20:15:00,2019-05-31 21:55:00,AVE,33.65,Turista,Promo
2019-05-31 21:05:00,2019-05-31 23:32:00,INTERCITY,29.9,Turista,Promo
2019-05-30 06:20:00,2019-05-30 10:36:00,INTERCITY,25.75,Turista,Promo
2019-05-30 06:30:00,2019-05-30 08:22:00,AVE,27.8,Turista,Promo
2019-05-30 06:38:00,2019-05-30 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-30 07:10:00,2019-05-30 08:51:00,AVE,57.75,Turista,Promo
2019-05-30 07:40:00,2019-05-30 09:20:00,AVE,45.3,Turista,Promo
2019-05-30 08:00:00,2019-05-30 09:47:00,AVE,21.95,Turista,Promo
2019-05-30 08:40:00,2019-05-30 10:20:00,AVE,21.95,Turista,Promo
2019-05-30 09:00:00,2019-05-30 11:33:00,ALVIA,35.5,Turista,Promo
2019-05-30 09:40:00,2019-05-30 11:20:00,AVE,21.95,Turista,Promo
2019-05-30 09:50:00,2019-05-30 17:28:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-30 10:40:00,2019-05-30 12:32:00,AVE,21.95,Turista,Promo
2019-05-30 12:40:00,2019-05-30 14:20:00,AVE,33.65,Turista,Promo
2019-05-30 14:10:00,2019-05-30 15:48:00,AVE,45.3,Turista,Promo
2019-05-30 14:50:00,2019-05-30 22:30:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-30 15:10:00,2019-05-30 17:03:00,AVE,39.45,Turista,Promo
2019-05-30 16:15:00,2019-05-30 17:55:00,AVE,57.75,Turista,Promo
2019-05-30 17:10:00,2019-05-30 18:50:00,AVE,57.75,Turista,Promo
2019-05-30 17:30:00,2019-05-30 23:58:00,MD-LD,32.4,Turista con enlace,Promo +
2019-05-30 18:10:00,2019-05-30 19:57:00,AVE,57.75,Turista,Promo
2019-05-30 19:10:00,2019-05-30 20:50:00,AVE,33.65,Turista,Promo
