departure date,arrival date,train type,price,train class,fare
2019-04-22 12:18:00,2019-04-22 14:56:00,ALVIA,61.2,Preferente,Promo
2019-04-22 12:40:00,2019-04-22 15:23:00,AVE,,Turista,Flexible
2019-04-22 13:40:00,2019-04-22 16:10:00,AVE,76.3,Turista,Flexible
2019-04-22 14:45:00,2019-04-22 17:15:00,AVE,76.3,Turista,Flexible
2019-04-22 14:58:00,2019-04-22 17:50:00,ALVIA,,Turista,Flexible
2019-04-22 15:45:00,2019-04-22 18:15:00,AVE,76.3,Turista,Flexible
2019-04-22 16:15:00,2019-04-22 18:54:00,AVE,76.3,Turista,Flexible
2019-04-22 16:45:00,2019-04-22 19:17:00,AVE,76.3,Turista,Flexible
2019-04-22 17:45:00,2019-04-22 20:17:00,AVE,76.3,Turista,Flexible
2019-04-22 18:45:00,2019-04-22 21:17:00,AVE,76.3,Turista,Flexible
2019-04-22 19:19:00,2019-04-22 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-04-22 19:45:00,2019-04-22 22:17:00,AVE,76.3,Turista,Flexible
2019-04-22 20:36:00,2019-04-22 23:14:00,ALVIA,,,
2019-04-22 21:00:00,2019-04-22 23:52:00,AV City,,,
2019-05-18 07:00:00,2019-05-18 10:02:00,AV City,49.15,Turista,Promo
2019-05-18 07:40:00,2019-05-18 10:05:00,AVE,61.45,Preferente,Promo
2019-05-18 08:45:00,2019-05-18 21:10:00,MD,52.5,Turista con enlace,Flexible
2019-05-18 09:40:00,2019-05-18 12:23:00,AVE,61.45,Preferente,Promo
2019-05-18 09:50:00,2019-05-18 12:36:00,ALVIA,,Turista,Promo
2019-05-18 10:45:00,2019-05-18 13:17:00,AVE,60.3,Turista,Promo
2019-05-18 11:45:00,2019-05-18 14:17:00,AVE,60.3,Turista,Promo
2019-05-18 12:18:00,2019-05-18 14:56:00,ALVIA,,Turista,Promo
2019-05-18 13:40:00,2019-05-18 16:10:00,AVE,53.4,Turista,Promo
2019-05-18 14:58:00,2019-05-18 17:50:00,ALVIA,,Turista,Promo
2019-05-18 15:45:00,2019-05-18 18:15:00,AVE,60.3,Turista,Promo
2019-05-18 16:45:00,2019-05-18 19:17:00,AVE,53.4,Turista,Promo
2019-05-18 17:45:00,2019-05-18 20:17:00,AVE,61.45,Preferente,Promo
2019-05-18 18:45:00,2019-05-18 21:17:00,AVE,61.45,Preferente,Promo
2019-05-18 19:45:00,2019-05-18 22:17:00,AVE,47.3,Turista,Promo
2019-05-18 21:00:00,2019-05-18 23:52:00,AV City,43.55,Turista,Promo
2019-05-17 06:10:00,2019-05-17 08:58:00,AV City,49.15,Turista,Promo
2019-05-17 06:45:00,2019-05-17 09:15:00,AVE,53.4,Turista,Promo
2019-05-17 07:40:00,2019-05-17 10:05:00,AVE,60.3,Turista,Promo
2019-05-17 08:45:00,2019-05-17 11:15:00,AVE,69.4,Preferente,Promo
2019-05-17 09:40:00,2019-05-17 12:23:00,AVE,76.3,Turista,Flexible
2019-05-17 09:50:00,2019-05-17 12:36:00,ALVIA,,Turista,Promo
2019-05-17 10:45:00,2019-05-17 13:17:00,AVE,60.3,Turista,Promo
2019-05-17 11:45:00,2019-05-17 14:17:00,AVE,60.3,Turista,Promo
2019-05-17 12:18:00,2019-05-17 14:56:00,ALVIA,,Turista,Promo
2019-05-17 12:40:00,2019-05-17 15:23:00,AVE,53.4,Turista,Promo
2019-05-17 13:40:00,2019-05-17 16:10:00,AVE,60.3,Turista,Promo
2019-05-17 14:45:00,2019-05-17 17:15:00,AVE,76.3,Turista,Flexible
2019-05-17 14:58:00,2019-05-17 17:50:00,ALVIA,,Turista,Flexible
2019-05-17 15:45:00,2019-05-17 18:15:00,AVE,76.3,Turista,Flexible
2019-05-17 16:15:00,2019-05-17 18:54:00,AVE,76.3,Turista,Flexible
2019-05-17 16:45:00,2019-05-17 19:17:00,AVE,76.3,Turista,Flexible
2019-05-17 17:45:00,2019-05-17 20:17:00,AVE,76.3,Turista,Flexible
2019-05-17 18:45:00,2019-05-17 21:17:00,AVE,69.4,Preferente,Promo
2019-05-17 19:15:00,2019-05-17 21:36:00,AVE,53.4,Turista,Promo
2019-05-17 19:19:00,2019-05-17 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-05-17 19:45:00,2019-05-17 22:17:00,AVE,53.4,Turista,Promo
2019-05-17 20:15:00,2019-05-17 22:36:00,AVE,49.4,Turista Plus,Promo
2019-05-17 20:36:00,2019-05-17 23:14:00,ALVIA,67.2,Turista,Flexible
2019-05-17 21:00:00,2019-05-17 23:52:00,AV City,43.55,Turista,Promo
2019-05-16 06:10:00,2019-05-16 08:58:00,AV City,49.15,Turista,Promo
2019-05-16 06:45:00,2019-05-16 09:15:00,AVE,53.4,Turista,Promo
2019-05-16 07:15:00,2019-05-16 09:55:00,AVE,53.4,Turista,Promo
2019-05-16 07:40:00,2019-05-16 10:05:00,AVE,76.3,Turista,Flexible
2019-05-16 08:45:00,2019-05-16 11:15:00,AVE,69.4,Preferente,Promo
2019-05-16 09:40:00,2019-05-16 12:23:00,AVE,69.4,Preferente,Promo
2019-05-16 09:50:00,2019-05-16 12:36:00,ALVIA,,Turista,Promo
2019-05-16 10:45:00,2019-05-16 13:17:00,AVE,60.3,Turista,Promo
2019-05-16 11:45:00,2019-05-16 14:17:00,AVE,53.4,Turista,Promo
2019-05-16 12:18:00,2019-05-16 14:56:00,ALVIA,,Turista,Promo
2019-05-16 12:40:00,2019-05-16 15:23:00,AVE,47.3,Turista,Promo
2019-05-16 13:40:00,2019-05-16 16:10:00,AVE,53.4,Turista,Promo
2019-05-16 14:45:00,2019-05-16 17:15:00,AVE,60.3,Turista,Promo
2019-05-16 14:58:00,2019-05-16 17:50:00,ALVIA,61.2,Preferente,Promo
2019-05-16 15:45:00,2019-05-16 18:15:00,AVE,60.3,Turista,Promo
2019-05-16 16:15:00,2019-05-16 18:54:00,AVE,60.3,Turista,Promo
2019-05-16 16:45:00,2019-05-16 19:17:00,AVE,76.3,Turista,Flexible
2019-05-16 17:45:00,2019-05-16 20:17:00,AVE,76.3,Turista,Flexible
2019-05-16 18:45:00,2019-05-16 21:17:00,AVE,60.3,Turista,Promo
2019-05-16 19:15:00,2019-05-16 21:36:00,AVE,47.3,Turista,Promo
2019-05-16 19:19:00,2019-05-16 21:59:00,INTERCITY,62.2,Turista,Flexible
2019-05-16 19:45:00,2019-05-16 22:17:00,AVE,47.3,Turista,Promo
2019-05-16 20:15:00,2019-05-16 22:36:00,AVE,47.3,Turista,Promo
2019-05-16 20:36:00,2019-05-16 23:14:00,ALVIA,67.2,Turista,Flexible
2019-05-16 21:00:00,2019-05-16 23:52:00,AV City,49.15,Turista,Promo
2019-05-15 07:00:00,2019-05-15 10:02:00,AV City,49.15,Turista,Promo
2019-05-15 07:40:00,2019-05-15 10:05:00,AVE,47.3,Turista,Promo
2019-05-15 08:45:00,2019-05-15 11:15:00,AVE,60.3,Turista,Promo
2019-05-15 09:40:00,2019-05-15 12:23:00,AVE,53.4,Turista,Promo
2019-05-15 09:50:00,2019-05-15 12:36:00,ALVIA,52.45,Preferente,Promo
2019-05-15 10:45:00,2019-05-15 13:17:00,AVE,53.4,Turista,Promo
2019-05-15 11:45:00,2019-05-15 14:17:00,AVE,53.4,Turista,Promo
2019-05-15 12:18:00,2019-05-15 14:56:00,ALVIA,,Turista,Promo
2019-05-15 12:40:00,2019-05-15 15:23:00,AVE,47.3,Turista,Promo
2019-05-15 13:40:00,2019-05-15 16:10:00,AVE,47.3,Turista,Promo
2019-05-15 14:45:00,2019-05-15 17:15:00,AVE,76.3,Turista,Flexible
